"","Category","ProductName","Reviewer","Date","Title","Comment","StarRating","VerifiedPurchase"
"56","watch","Casio Illuminator AE1500WH Series","Dru Ha","Reviewed in the United States on July 30, 2023","","I have used my cell phone instead of a watch since about 2001.  Decided to start wearing cheap, quartz watches again because I often find myself without my cell phone within reach at rehearsals, recording sessions, lawn-mowing, or work from home situations. Picked up a few Timexes and Casios around the same time. So far, I like this model the best for general use. The size of the time display is so easy to read that I have already started preferring it to comparable analog models.  I will mostly be looking to buy digital watches like this with big, simple displays from now on.I’m not James Bond, in spite of what you may have heard. I don’t want an expensive watch on my wrist that might make me a potential target for theft/robbery downtown or on a subway. If I get some paint on this one or it breaks while I’m trying to remove an oil filter, it would be no great loss.Use is fairly intuitive and it hasn’t lost or gained time in the few weeks I’ve owned it, unlike a Timex expedition analog model I got at the same time. After only a couple of weeks, the analog Timex expedition has lost about ten seconds already, which I admit I was surprised by.The only complaint I could possibly make about this watch is that the two LED’s are quite poor in comparison to Timex’s indiglo or the backlight used on much more expensive G-Shock models. But for how cheap and functional this model is, that is a completely unfair comparison. The lights work perfectly fine for me to see if I wake up in the middle of the night but can’t roll/reach over to check my phone due to a sleeping dog contorting my legs at the foot of the bed. Or if I fall asleep on the couch.I have mostly avoided getting it wet up until now, but I did accidentally leave it in the bathroom with the shower running a couple of times and no condensation formed on the inside of the face at all even though there was plenty of water vapor in the room. I also leave it on when washing my hands with no ill-effects.I’m very impressed by how simple and functional this watch is. These cheap, digitals are light years ahead of the Timex Ironman I owned as a kid. But it should be said- that $25-$35 Ironman I bought sometime around 1995 went body boarding, surfing, in the pool with me, and I showered with it on. That thing was basically water-PROOF and never had an issue in water less than 20ft. deep. I swam in Atlantic/East-Coast hurricanes with that thing and it even got tossed around in the salty surf with me. Also used it to time lap-swimming in Olympic-sized pools. I do not have the same confidence in this model, though I have no real rationale for that.The rubber strap was very uncomfortable on the old Ironman models and used to cause some really annoying, visible, skin irritation. I found G-shock straps of that era to be almost just as bad. That is not the case with these modern Casio polymer straps.I also despise those weird circles Casio, Armitron, etc. put on watch faces and take up a quarter of the face of the watch. This watch has NONE of that BS going on. The info on the watch face is SO bold and easy to read that I would definitely prefer it to all the G-shocks with those damned, senseless circles taking up so much of the display. PV cells excluded because they actually do serve a purpose. But here’s my view on all that: if the watch battery lasts even close to ten years, it will already outlast the battery/operation of the solar-powered, $150 G-Shock I once owned by a factor of YEARS. So I would still prefer this because legibility is far more important to me than photovoltaics.After a few weeks getting used to wearing a watch again for the first time in twenty years, I’ve really appreciated not having to dig my cell phone out of my pocket just to check the time/date. A weirdly subtle difference I would never have thought would matter.  But it does. I’m starting to really like Casios!I also like the hourly chime because otherwise I get lost and completely lose track of time while recording/producing. That could only backfire if the chime goes off in the vocal booth and ruins a take. Hasn’t happened yet, though.I’m also glad they make it in the desert-sand/beige color because I’m fair skinned so it doesn’t look like a giant thing on my wrist.At some point or other I will wake up exhausted and forget to take it off before I get in the shower. At that point I will update this review if water penetrates the buttons/gaskets/seals.Again, I am in disbelief at how excellent this watch is for the price. I hope they never discontinue this model until an identical “20 Year Battery” model is available.  But by then we’ll no doubt have flying cars, rocket-skates, jet packs, and digital, tattooed watches with veinous, indiglo epidermis.  Or more than the current, standard-issue, two to three computer chips implanted into in our visual cortex at birth.Just pick the color you like and buy the damned thing!",5,NA
"57","watch","Casio Illuminator AE1500WH Series","Lissy","Reviewed in the United States on September 13, 2024","Great basic watch..","I like watches. I have an Apple Watch and another stainless steel “dress” watch.I wanted a watch I could wear when working out, or doing something physical that wasn’t going to buzz at me every 8 seconds and tell me what a good boy I was for taking 5 steps and remind me to breathe.Also, I think Apple Watches are great, but they’re a little bloated with useless features that, at the end of the day, I’ve never really used.I wanted something simple, easy to read, and able to take a beating. I wanted basic tactical features (like dual time zones, stop watch, alarms, timer, a clear second display, a light)This watch is easily comparable to the “G-Shock”.Not only does it do everything I want it to do, it looks incredible. It’s very stylish. Very clear, easy to read display at a glance and it fits great (I’m a guy, 5’7” with a small wrist circumference and got the “standard” size)I’ve tested the display light in the dark and it works great. Easily readable.Build quality seems excellent. Seems to be sturdy and durable. Doesn’t feel or look cheap by any means.Haven’t tested the water resistance yet but I don’t doubt it’s going to be fine.And finally, the price. The price is unbelievable for what you get. For the $20-25 price point you get way more features and value than you’d expect.Highly recommend!",5,NA
"58","watch","Casio Illuminator AE1500WH Series","Lissy","Reviewed in the United States on November 28, 2024","","",5,NA
"59","watch","Casio Illuminator AE1500WH Series","J35U5 SAV3S","Reviewed in the United States on September 17, 2024","","The media could not be loaded.",4,NA
"60","watch","Casio Illuminator AE1500WH Series","J35U5 SAV3S","Reviewed in the United States on October 27, 2024","Very nice, GIANT display! Best model I’ve seen in the price-range.","This watch is very tactical, and very nice. I like it, very basic. Very nice for the money I paid, good value. It seems scratch resistant and durable, and the time is pretty accurate too.One con: it did take some YouTube videos to make the alarms stop (I bought a used one and it came with alarms). But over very nice, basic, I’m glad I bought it. Also, I like the backlight. It’s the first watch I got with this kind of backlight. It’s easy to use the timer, stopwatch, and whatever. It comes with alarms, and even a time setting for a different time zone! That’s new, I never had a watch like that. Overall, I like it",4,NA
"61","watch","Casio Illuminator AE1500WH Series","JRC","Reviewed in Canada on November 13, 2024","","This is a great digital watch with a very large and easy to read display.It’s a Casio, so you know that it’s rugged and reliable.In fact, it keeps better time than watches costing thousands of dollars.The watch isn’t big on features but I really only need it for telling time .It has an outstanding price too and since it’s a Casio I expect that it will provide many years of excellent service.I have several at her Casio watches including expensive G-Shock models.The G’s are cool and they look great but I really don’t need all of their features.Also, those big watches  can be heavy and cumbersome on your wrist.Plus, this is the easiest to read Casio I have ever seen.If I could only have a single Casio watch, this is the one I’d pick.Highly, highly recommended .",5,NA
"62","watch","Casio Illuminator AE1500WH Series","Refined Raven","Reviewed in Brazil on November 12, 2024","","Tells date and time, great battery, large size makes super easy to see and read. Looks great on wrist. Battery lasts for 7 years. At this price can't go wrong with this.",5,NA
"63","watch","Casio Illuminator AE1500WH Series","Quique","Reviewed in Brazil on November 4, 2024","Stylish tactical watch at an unbeatable price!","Color is a light cream, not white. Watch quality is great, and should last a long time.",5,NA
"64","watch","Casio Illuminator AE1500WH Series","Pedro A.","Reviewed in Mexico on October 15, 2024","","",5,NA
"65","watch","Casio Illuminator AE1500WH Series","Pedro A.","Reviewed in Mexico on October 11, 2024","","The media could not be loaded.",5,NA
"66","watch","Casio Illuminator AE1500WH Series","Cliente",NA,"Very nice tactical watch","É um relógio muito bom, boas funcionalidades e realmente a prova d'água. Já tomei banho algumas vezes com ele.",5,NA
"67","watch","Casio Illuminator AE1500WH Series","yasir a.",NA,"","",5,NA
"68","watch","Casio Illuminator AE1500WH Series","Miguel A.",NA,"","e funcional",5,NA
"69","watch","Fossil Grant Men's Watch with Chronograph or Automatic Display and Genuine Leather or Stainless Steel Band","Michael F.","Reviewed in the United States on November 16, 2024","","This watch gives you a great impression! Very nice looking, easy to read, and comfortable. Love the dial, like the white background, and even the brown Band is nice and soft and comfortable. Looks like the crystal is very well made too! Scratch resistant. I have another fossil in a different model and it's been excellent for over 10 years now. They are accurate, and look more high-line and expensive than they are. Great size and functionality, has glow in darkness feature.",5,NA
"70","watch","Fossil Grant Men's Watch with Chronograph or Automatic Display and Genuine Leather or Stainless Steel Band","Michael F.","Reviewed in the United States on November 14, 2024","","I paid 64 for this because it was on sale I don’t think I would spend the full price. This watch is ver nice and the chronograph works very well",5,NA
"71","watch","Fossil Grant Men's Watch with Chronograph or Automatic Display and Genuine Leather or Stainless Steel Band","Matthew","Reviewed in the United States on November 1, 2024","Looks are everything!","I have really liked this watch since I got it in 2018 (sorry, I reserve ""love"" for people). Several people have commented very favorably about its looks for the same reason I was drawn to it: classic looking watch, not flashy/ostentatious. If I lose or break it, or the watch stops working, I'll likely be looking for this model again.",5,NA
"72","watch","Fossil Grant Men's Watch with Chronograph or Automatic Display and Genuine Leather or Stainless Steel Band","kevin","Reviewed in the United States on April 19, 2024","","I purchased the Fossil Grant Men’s watch with a chronograph display for my significant other, and it has quickly become his favorite accessory. From its classic design to its impressive functionality, this watch is truly a standout piece.The first thing that caught my eye was the stunning dial, which adds a unique and stylish touch to the traditional Grant design. It’s the perfect balance of elegance and modernity, making it suitable for any occasion.The chronograph display not only adds a practical element to the watch but also gives it a sporty edge that my significant other loves. Whether he’s timing laps at the track or simply keeping track of the time during a busy day, the chronograph feature comes in handy.The quality of the watch is evident in every detail, from the durable stainless steel case to the comfortable blue leather strap. It feels substantial on the wrist without being too heavy, and the craftsmanship is top-notch.But perhaps the best part of all is seeing the smile on my significant other’s face whenever he wears this watch. It’s clear that he truly loves it, and that’s the best endorsement I could ask for.Overall, I highly recommend the Fossil Grant Men’s watch to anyone in search of a stylish and reliable timepiece. Whether you’re buying it for yourself or as a gift for someone special, you can’t go wrong with this beautiful watch.",5,NA
"73","watch","Fossil Grant Men's Watch with Chronograph or Automatic Display and Genuine Leather or Stainless Steel Band","Rumana","Reviewed in the United States on October 16, 2024","","Just a good basic watch. Pretty versatile, could wear semi-casual with a button up shirt, to business formal with a suit. Nothing too fancy, but decent quality for the sale price. I paid $65 for the black band and bought another one with the brown band for $75. Fair prices, I wouldn’t pay more for that with this one. And they are different enough that it’s not the exact same watch with different bands either, the dial is not the same between the different variations, which is goodOnly drawback is it’s a little boring, but boring isn’t always bad. If you don’t want your watch to domineer your outfit and you’re not necessarily trying to make a bold statement or stand out all that much this is a nice one. It’s not cheap looking,  but won’t wow anyone either. Just a nice respectable basic watch for different occasions",5,NA
"74","watch","Fossil Grant Men's Watch with Chronograph or Automatic Display and Genuine Leather or Stainless Steel Band","JayBird23","Reviewed in the United States on November 23, 2024","Very good watch but I got it on sale","The watch looks good and feels high quality.",4,NA
"75","watch","Fossil Grant Men's Watch with Chronograph or Automatic Display and Genuine Leather or Stainless Steel Band","Amazon Customer","Reviewed in the United States on November 19, 2024","","This is exactly as it shows.  It tells time well and looks good.  Good starter watch.",5,NA
"76","watch","Fossil Grant Men's Watch with Chronograph or Automatic Display and Genuine Leather or Stainless Steel Band","Amazon Customer","Reviewed in the United States on November 20, 2024","","Watch design is very nice. Fits nice and snugly on your wrist. Nice look to it as well",5,NA
"77","watch","Fossil Grant Men's Watch with Chronograph or Automatic Display and Genuine Leather or Stainless Steel Band","ELLIS","Reviewed in Mexico on November 24, 2024","Great Watch!","Llego en buenas condiciones, está barato y es un buen regalo",5,NA
"78","watch","Fossil Grant Men's Watch with Chronograph or Automatic Display and Genuine Leather or Stainless Steel Band","FR","Reviewed in Mexico on November 5, 2024","","",5,NA
"79","watch","Fossil Grant Men's Watch with Chronograph or Automatic Display and Genuine Leather or Stainless Steel Band","Alfredo","Reviewed in Mexico on July 17, 2024","","",5,NA
"80","watch","Fossil Grant Men's Watch with Chronograph or Automatic Display and Genuine Leather or Stainless Steel Band","Alfredo","Reviewed in the United Arab Emirates on November 25, 2024","A Timepiece that Elicits Joy!","",5,NA
"81","watch","Fossil Grant Men's Watch with Chronograph or Automatic Display and Genuine Leather or Stainless Steel Band","Abraham Borboa","Reviewed in Belgium on November 4, 2024","","Llego con la caja abierta pero es porque la caja del reloj se abre con mucha facilidad, así que debió haber sido por parte de la paquetería, pero el reloj está excelente y aparte se ve muy bien.",5,NA
"82","watch","Fossil Grant Men's Watch with Chronograph or Automatic Display and Genuine Leather or Stainless Steel Band","sajithvgs",NA,"","",5,NA
"83","watch","Fossil Grant Men's Watch with Chronograph or Automatic Display and Genuine Leather or Stainless Steel Band","Client d'Amazon",NA,"Nice basic watch","Very good Quality product and worth for money",5,NA
"84","watch","Timex Men's Expedition Scout 40mm Watch","Stephen Korthals","Reviewed in the United States on September 11, 2024","","There's a lot to be happy about with this watch.  It's got a nice weight, the color scheme (especially the orange second hand) is gorgeous.  The case is a brushed grey, a little lighter than gunmetal.  Simple and sleek! Can't remember the last time I had a watch with indiglo - love that! The watch brand seems like a decent quality leather band - it does take time to break in though, which I'd expect will lend to durability long term.Only minor downside is the lume on the hour/min hands is pretty weak.  But doesn't seem all that necessary when you have the indiglo lighting up the dial in low light.Time and Date setting was a breeze - pretty standard for anything with a crown.",5,NA
"85","watch","Timex Men's Expedition Scout 40mm Watch","Chris D","Reviewed in the United States on February 10, 2016","","I haven't been wearing watches for several years but when I saw this I just had to have it.  In a world where there are clocks on our phones, our tablets, our laptops and computers I asked myself why do I need a watch? I pretty much summed it up as this. Wearing a watch is a classy, manly thing and I really did miss wearing a watch everyday.  So let's start again with a new watch. Besides, I now don't find myself digging in my pocket for my phone when someone asks me what time is it or when I need to look to see if my if I am running on time to a secret meeting with another covert operative for beers.This Timex has a classic design, with a rugged looking band that appears to be easily replaced down the road. I've only had it less than a week. But it feels like I have been wearing it for much longer than 5 days. I barely notice this on my wrist until I see it peeking out from my shirt sleeve or when I need to check the time. It has a solid feel to it but it doesn't feel heavy or cumbersome. I used to have a bad habit of catching watches on door frames while walking through doorways but I have yet to have this issue with this watch. Perhaps that might change when short sleeve weather comes around?The canvas style band is something new to me and I will have to get used to latching it. With one hole the band is too loose on my wrist and the next hole the band is almost too tight. I do not fault the watch for that small issue. After all, we are all built differently. Will the band stretch in time like my previous watches with leather bands or will it retain its current size? Perhaps in a few weeks or months I will know the answer to that question. As far as looks are concerned it has a classic military look and a rugged feel but by no means does it look like I'm trying to be tacticool. It is classic enough to be worn in the office, casually or in the park or at the beach. You could probably dress this up with a nice leather band for more formal office occasions or situations. But that is just a guess. It was instantly noticed by a few guys at work the first day I wore it into the office. Could it be that they are used to seeing me without a watch or just that it had a nice appeal to it? My wife likes the way it looks on me too. In other words, she didn't dismiss it as some trendy accessory and had nice things to say about the price.What about the Indiglo? Well in the dark it is easily readable. In somewhat dim light the hands seem to reflect enough light they they blend into the background and can be hard to see. But it is easier read without the indiglo in those situations. I really like the yellow seconds hand too. not too bright and just subtle enough to stick out of the black background. Does it keep accurate time? Since I set it after opening the box it appears to keep accurate time. It matches time with my Citizen, Fossil watches as well as my iPhone. If it loses any time I have yet to notice.What about the loud ticking? I don't hear it unless I put the watch up to my ear then it makes an audible tick. I have yet to hear it sitting on the nightstand next to my bed or even while wearing it. I have yet to get it wet, sweaty, dirty or banged up. But give me time, it will happen, I assure you. We will see if it stands up to regular daily use after I give it a thorough going over. I think with the classic styling of this watch it will look just as good with nicks and scratches as it does brand new. I am sure to add pictures and a follow up review down the road. I really like this watch and hope it takes a licking and keeps on ticking.",5,NA
"86","watch","Timex Men's Expedition Scout 40mm Watch","K.S.","Reviewed in the United States on November 2, 2024","Quality for the price!","The Expedition Scout is an affordable quartz field watch. I found the strap comfortable and enjoy the simple design of the dial. The activatable backlight illuminates the whole dial surface (so you don't have to rely on lume plots) and is very readable in the dark. I was solidly satisfied with this purchase at first.However, 1 major downside to this watch is that the movement inside is LOUD. In a quiet room, you can absolutely hear the watch ticking on your wrist. You can even hear the watch ticking across a reasonably sized room if it's quiet, such as on your bedroom dresser at night. I found how audible the ticks are to be annoying enough where it detracts from the wearing experience.As my return window has passed, I will keep the watch as a ""beater"" watch for doing things like yard work or hiking. To be fair, the audible ticks are not noticeable during most daily activities, like going for a walk, going to the supermarket, etc. You need to be in a quiet room/location for the ticks to be noticeable. However, when I'm sitting down to read a book, or have a quiet conversation at home with a friend, I do not want my watch to be so audible that it's distracting or annoying.If it wasn't for the audible ticking of the watch, I'd give the watch 5 stars, especially considering its affordable price. However, I have to subtract at least 1 star because of the audible tick.",4,NA
"87","watch","Timex Men's Expedition Scout 40mm Watch","Quality control","Reviewed in the United States on October 25, 2024","","Timex is the best bang for the buck. I have numerous watches from the best down to the average and Timex holds up as good as the best, especially the solar powered expeditions. They always look great and have a comfortable band, easy to read and it looks like a high end watch!!  Whats not to like??",5,NA
"88","watch","Timex Men's Expedition Scout 40mm Watch","Dust Roger","Reviewed in the United States on November 11, 2024","","Good watch—reliable and the perfect size. I'm the type of guy who doesn't like wearing a large, alarm clock-sized watch on my wrist, so this one fits the bill perfectly and looks great.",5,NA
"89","watch","Timex Men's Expedition Scout 40mm Watch","Harper","Reviewed in Canada on November 20, 2024","Good looking watch with a rugged look and feel.","Like the indiglo",5,NA
"90","watch","Timex Men's Expedition Scout 40mm Watch","Federico","Reviewed in Mexico on October 26, 2024","","Bonito. Sencillo. Parece más caro a simple vista. Correa y acabados generales de calidad. No demasiado grande.Y lo más importante: da la hora.",5,NA
"91","watch","Timex Men's Expedition Scout 40mm Watch","RandyM","Reviewed in Canada on October 12, 2024","","",5,NA
"92","watch","Timex Men's Expedition Scout 40mm Watch","Iury Palma","Reviewed in Brazil on September 26, 2024","Affordable Field Watch with a LOUD Movement Inside","Love this watch. Reasonable size, not too heavy (for a man), easy to read, somewhat simple utilitarian stylish and has a lighted dial with a push of the watch stem. Getting the time easily in dim light is a real bonus, without dragging out your cell phone. Timex watches are tried and true. One thing I don't like - it seems impossible to get a similar watch with a durable hardened glass crystal vs a hard plastic as this watch - they scratch up in time with someone engaged in heavy working. But to get this feature, watches are usually divers style, heavy, complex to read, large and very expensive. So with this watch, its a super value and I am quite happy.",5,NA
"93","watch","Timex Men's Expedition Scout 40mm Watch","Iury Palma","Reviewed in Mexico on August 30, 2024","","Pela foto parecia ser um pouco maior mas valeu a pena mesmo assim. Boa construção e a pulseira é confortável",5,NA
"94","watch","Timex Men's Expedition Scout 40mm Watch","VictorL",NA,"","",5,NA
"95","watch","Timex Men's Expedition Scout 40mm Watch","VictorL",NA,"Keeps on ticking !!!","Gran reloj pues obtiene su energía por medio de la luz, tanto natural como artificial, por lo que no necesitas cambiar de baterías. Tiene un movimiento de cuarzo muy bueno y fiable, con un segundero que atina a todos los marcadores de segundos. La correa es buena y se siente de calidad. En general soy muy fan de los Eco-Drive de Citizen que también son solares, sin embargo su precio más barato es quizá más del doble de lo que cuesta este Timex. Por su precio considero que es una excelente opción",5,NA
"96","watch","Fossil Minimalist Men's Watch with Leather or Stainless Steel Band","Lyndell dodsonAmazon Customer","Reviewed in the United States on October 4, 2024","","I wear this watch everyday, and Love it.  Keeps perfect time .  I like the thin design that fits close to my wrist, and the leather band is very stylish and rugged. I also like the fact that the face will not scratch.",5,NA
"97","watch","Fossil Minimalist Men's Watch with Leather or Stainless Steel Band","Luke","Reviewed in the United States on October 10, 2024","","Comfortable, stylish, lightweight watch. I get lots of compliments when I wear it!",5,NA
"98","watch","Fossil Minimalist Men's Watch with Leather or Stainless Steel Band","Sidney","Reviewed in the United States on August 24, 2024","Reliable watch","I got this for my husband’s birthday and it is so much better than I could have hoped for. Amazing leather band, great quality metal and beautiful blue.",5,NA
"99","watch","Fossil Minimalist Men's Watch with Leather or Stainless Steel Band","Alyssa retes","Reviewed in the United States on February 13, 2024","","It was too big. My boyfriend had to take out a couple links to make it fit. It's also easy to bump the button that changes time so he accidentally changes the time on it often. Aside from that it's a very nice classy watch. Great for dressing up.",4,NA
"100","watch","Fossil Minimalist Men's Watch with Leather or Stainless Steel Band","Scott E.","Reviewed in the United States on August 31, 2024","","Stylish. Doesn’t look cheap. I definitely recommend if you’re looking for a watch in this price range.",5,NA
"101","watch","Fossil Minimalist Men's Watch with Leather or Stainless Steel Band","Kaori Gómez Nakahara","Reviewed in the United States on October 18, 2024","Fossil leather watch","Very good watch",5,NA
"102","watch","Fossil Minimalist Men's Watch with Leather or Stainless Steel Band","JAVIER982","Reviewed in the United States on November 29, 2024","","Loved the item, very classy, great for everyday use, light weigh and slim, glow in the dark. It is a very very nice watch to own for a very good price.",5,NA
"103","watch","Fossil Minimalist Men's Watch with Leather or Stainless Steel Band","Elizabeth Ramsdell","Reviewed in the United States on November 15, 2024","","I bought this for Father’s Day and it was well liked. The blue color on the face of the watch really pops and is very light weight.",5,NA
"104","watch","Fossil Minimalist Men's Watch with Leather or Stainless Steel Band","marcelo","Reviewed in Mexico on November 23, 2024","Beautiful watch!!!","Elegante, minimalista, adecuado en la calidad precio",5,NA
"105","watch","Fossil Minimalist Men's Watch with Leather or Stainless Steel Band","Rosi","Reviewed in Mexico on July 12, 2024","","",5,NA
"106","watch","Fossil Minimalist Men's Watch with Leather or Stainless Steel Band","Travis Brown","Reviewed in Canada on April 21, 2024","","A mi esposo le encantó el reloj.La caja metálica verde en la que viene está muy retroPadrísima.",5,NA
"107","watch","Fossil Minimalist Men's Watch with Leather or Stainless Steel Band","Arshie","Reviewed in Canada on February 17, 2024","Nice, but too big.","",5,NA
"108","watch","Fossil Minimalist Men's Watch with Leather or Stainless Steel Band","Mariana Mendívil","Reviewed in Mexico on August 3, 2023","","Ordered it used, came still plastic wrapped and brand new. Works well and love the minimalist design of black on black.",5,NA
"109","watch","Casio F108WH Series","lcm","Reviewed in the United States on September 15, 2024","","The Casio F108WH Series Men's Digital Watch nails the perfect blend of retro charm and modern functionality. With its classic 80s digital look, this watch is a nostalgic throwback that adds a vintage touch to any outfit. The simple yet iconic design brings back memories of the classic Casio watches, but with updated features that make it perfect for today’s needs.Beyond its great looks, this watch delivers outstanding performance. The clear digital display, light, daily alarm, and water resistance make it a practical choice for everyday use. It’s lightweight, durable, and feels comfortable on the wrist all day long. It’s an incredible value for the price. You get reliable Casio quality and timeless style. If you love retro Casio aesthetics, this watch is a steal.",5,NA
"110","watch","Casio F108WH Series","DC","Reviewed in the United States on November 20, 2024","","I've worn a Casio just like this off and on for decades, since the 80s at least. It is tough, highly water resistant, easy to read, lightweight, and keeps excellent time. I am an aircraft mechanic that collects watches - some of them quite expensive, but this is what I wear to work. If it happens to get damaged (unlikely), it is inexpensive to replace. It isn't fancy but it gets the job done at an excellent price. It is of great quality for its purpose, which is not to be a fashion accessory or wrist computer but to tell you the time and date. A crazy concept, I know.",5,NA
"111","watch","Casio F108WH Series","ALBERTO HORTA","Reviewed in the United States on November 1, 2024","Retro Style Meets Modern Functionality","I use this watch at work and it is great to just be able to glance over and see the time. I know that this is a reliable piece of equipment that I can use everyday. I use my running watch for that and this is a work watch that I enjoy using because it serves it's purpose very well.",5,NA
"112","watch","Casio F108WH Series","Keismer Escalona","Reviewed in the United States on November 27, 2024","","Quality is quality, I bought it because it's simple nonetheless strong and brings comfort and a stylish look to your image, always a very good brand",5,NA
"113","watch","Casio F108WH Series","Simeon Knapp","Reviewed in the United States on November 17, 2024","","This watch is awesome—clear display, durable, and a great fit. But then it decided to switch to military time (24-hour format), and suddenly I had to learn how to read it. I didn’t sign up for a math lesson when I bought this!After a crash course in figuring out what “14:00” means, (it’s 2:00 btw) I can now say I’m smarter because of this watch. Still, a heads-up would’ve been nice. 5/5. Because I guess it’s good to hear something once in a while..",4,NA
"114","watch","Casio F108WH Series","Clayton","Reviewed in the United States on October 22, 2024","Great little watch as always.","Originally bought this watch for a ""white"" party, but now I use it for anything casual where I want to wear a watch, like the pool, soccer, yard work etc. Its large face size makes it stand out and not look too dinky. I would say that one issue with the white band is that it does discolor over time a bit.",5,NA
"115","watch","Casio F108WH Series","photogirl","Reviewed in the United States on November 17, 2024","","I bought this watch so that I can wear it in the shower and while swimming without issues (although I haven’t done the latter yet). Yes, I’m the type of person who likes to know what time it is in the shower. I read the instruction manual and it says not to turn the light on while under water. I have made sure to follow that tip and so far, the watch is as good as new after daily use for several months. The only thing I’ve noticed is that the words “Illumination” and “Water resistant” have faded a bit on the outer shell. Highly recommend this watch if you want something effective, durable, and don’t need smart features. I had a Fitbit (now dead), but now that I know my sleep patterns are fine, I no longer see a need to replace it with another Fitbit.",5,NA
"116","watch","Casio F108WH Series","Amazon Customer","Reviewed in the United States on November 7, 2024","","Great price for a good watch. Not for rough use, but great for the average person.",5,NA
"117","watch","Casio F108WH Series","Adeiza Zulfah","Reviewed in Canada on November 12, 2024","Great watch for the price!","A perfect gift for my 11years. He loves it.",5,NA
"118","watch","Casio F108WH Series","Albert","Reviewed in Mexico on October 23, 2024","","Exelente condiciones, sin problema algúno en la pantalla o botones, funciona a la perfección.",5,NA
"119","watch","Casio F108WH Series","Ari Sun 🧡🐆","Reviewed in Mexico on July 24, 2024","","",5,NA
"120","watch","Casio F108WH Series","moa","Reviewed in Canada on March 23, 2024","The product","Precio accesible , muy buena marca, y luce padrísimo.",2,NA
"121","watch","Casio F108WH Series","Leslie Leyh","Reviewed in Canada on November 30, 2023","","",5,NA
"122","watch","Casio MQ24 Series","A. J. Safian","Reviewed in the United States on February 7, 2016","","I read a lot of reviews for this watch before buying it. In fact I purchased this over the other casio watch Casio Men's MQ24-1E Black Resin Watch because those reviewers complained about the watch having too small of a face and band. Well, this watch I found has the same issue for me. I am an average guy; 5'8"", 190lbs, do a lot of physical work but not buff. I do not have ""cankles"" for wrists (or would you call them ""wrankles""?). Anyway, point is, just an average male. I bought this watch because honestly, ""watch stink"" from keeping my watch on my wrist 24/7 literally ruined my favorite watch (no replacement bands available for the unique design of the watch face). I had to go through two of these expensive watches to learn what the heck ""watch stink"" even was. But I was not going to throw down a lot of money on yet another of these watches. However being watchless was driving me absolutely crazy! My watch was more important that even having my iPhone on me! So I just caved in and ordered this guy. It was a couple bucks cheaper than the casio black analogue sister watch (link above). I love/hate this watch.In short I do not like this watch for the following reasons: the watch face is slightly small (just a tad), the band is not long enough and is veryyy thin. But I KNEW this before purchasing - I'm only saying it again for emphasize to guys out there. I also do not like paper thin watch bands. I like that thick rubber or nylon feeling. The thin resin strap is cost-effective and does its job, but it's so thin and flimsy I am always tempted to rip it off my wrist at least once a day. The length of the strap is not very long either. So the buckle ends up being almost on the side of my wrist instead of under it, like it should be. I'm at the 3rd/4th to last hole. The watch in person does not look professional.But the resin strap is really the only thing that reallllly bugs me. Aside from that I appreciate that Casio made this watch practical and useful despite its price. There are a lot of junk watches out there at the same price range. These watches will have their finishes peel off, scratch easily and will not be water resistant. They will perform as cheaply as they are made. This watch surprisingly differs in that regard. It's accurate with time, simple simple simple (love that part). And is water resistant up to 50M (just make sure the screw dial pin is pushed all the way in!). The watch face is simple, sleek, and easy to read. No funky numbers, small numbers or other distractions on the face. As much as I want to call this the perfect ""beater watch,"" when I think of beater watch I think of something that's extremely durable under abuse and will last- not so much the other line of thought ""I'll just toss it if it breaks and not cry over spilt milk."" I don't like throwing things away or using things that are prone to being disposed of early on. So while I want to use this watch for my dirty tasks like work around the house, while working on my car, working with animals, etc. I do not get the feeling that this watch will stand to much abuse. I will test it out though and confirm in an update when/if this watch breaks.If there was a $20 version of this watch - one that had a longer, thicker strap, slightly bigger watch face, and the inclusion of a small date window - I would buy it in a heartbeat! For about $8 though, if you are skinny/have really narrow wrists this is perfect! Also want to mention this is not a gender-specific watch. It's truly universal. Just because it fits on narrow wrists, don't let that fool you. Both guys and gals have thin and thick wrists. This watch is ideal for the narrow-wristed folks out there. Enjoy!",5,NA
"123","watch","Casio MQ24 Series","Eduardo Cuello Suazo","Reviewed in the United States on December 26, 2023","","I recently bought the Casio Men's MQ24-7B2 Analog Watch with a Black Resin Band and I must say, it has exceeded my expectations. This timepiece beautifully combines simplicity with reliability.The design is classic and minimalistic, perfect for everyday wear or even for a more formal setting. The black resin band is comfortable on the wrist and feels durable enough for daily use. The analog display is clear and easy to read, making time-telling effortless.What really stands out about this watch is its reliability. Casio is known for crafting timepieces that last, and this watch is no exception. It has been keeping accurate time since the moment I started wearing it, which is crucial for me in a watch.Moreover, its water-resistant feature has proven handy in various situations, giving me peace of mind during unexpected weather changes or accidental splashes.For its affordable price, the quality and functionality of this Casio watch are outstanding. It's a fantastic value for the money and I couldn't be happier with my purchase.If you're in search of a no-nonsense, dependable watch that won't break the bank, I highly recommend considering the Casio Men's MQ24-7B2 Analog Watch. It's a reliable companion that gets the job done while adding a touch of understated style to any outfit. Overall, a very satisfying purchase that I would gladly recommend to others.",5,NA
