"","Category","ProductName","Reviewer","Date","Title","Comment","StarRating","VerifiedPurchase"
"79","Bicycle","HILAND Girls Bike for Toddlers and Kids Ages 2-7 Years Old","Hartmann","Reviewed in the United States on November 7, 2024","","Pros:Ideal Size for Toddlers:The 12-inch wheels are the perfect size for children in the 2-4 year age range, offering a comfortable ride for young learners. The bike's lightweight design and low frame make it easy for toddlers to handle and get on and off.Stability with Training Wheels:The training wheels provide much-needed stability for beginners, helping young riders focus on pedaling without worrying about balance. It’s a great way for toddlers to gain confidence as they learn to ride.Fun Accessories:The bike includes a basket, bell, and rear rack, which add fun and functionality to the ride. The basket is perfect for carrying small toys or snacks, and the bell encourages kids to practice signaling or just adds to the enjoyment. The rear rack is mostly decorative but can also be used for light items.Sturdy Construction:The bike features a solid steel frame that can withstand the wear and tear typical of early childhood use. The tires provide adequate traction on smooth surfaces like sidewalks and bike paths.Cons:Longer Assembly Time (1 Hour):Assembly took about an hour, which is much longer than the expected ""90% preassembled"" claim. Although the bike comes mostly assembled, you’ll still need to attach the front wheel, pedals, handlebars, and adjust the seat. For parents hoping for a quick setup, this extra time required could be frustrating. The instructions can be a bit unclear at times, adding to the challenge.Limited Adjustability:The seat and handlebars are adjustable, but the range of adjustment is somewhat limited. Taller kids might outgrow this bike faster than expected. For children closer to the upper end of the 2-4 year range, the bike may not fit them comfortably for long.Training Wheels Hard to Remove:Like many bikes with training wheels, the process of removing them once your child is ready to ride without them can be a bit difficult. Some parents report that the training wheels don’t come off as easily as expected, making the transition to riding without them slower than desired.Not Suitable for Rough Terrain:The bike is designed primarily for smooth, flat surfaces. It won’t perform well on rough or uneven terrain, limiting its use to sidewalks, bike paths, and driveways.Overall Verdict:This 12-inch kids bike has a solid build and fun features, making it a good choice for toddlers just learning to ride. The 1-hour assembly time—much longer than the advertised ""90% preassembled"" claim—may be a dealbreaker for parents hoping for a quick setup. While the bike is mostly preassembled, the extra steps required to get it ready to ride, combined with unclear instructions, can make the process frustrating.Despite this, the bike offers stability with training wheels, fun accessories (like a basket and bell), and a durable frame that should hold up over time. It's a great option for young children, though the assembly time and limited adjustability for growing kids keep it from earning a higher rating.",3,NA
"80","Bicycle","HILAND Girls Bike for Toddlers and Kids Ages 2-7 Years Old","J. Caro","Reviewed in the United States on November 15, 2024","Perfect First Bike","It's sturdy and comes with training wheels that make learning to balance a breeze. The basket and bell add a fun element, while the rear rack is surprisingly useful for carrying small items, like a small pack or lunch bag. Overall, it's a great option for little ladies beginning their cycling journey.",5,NA
"81","Bicycle","HILAND Girls Bike for Toddlers and Kids Ages 2-7 Years Old","Thou who shall not be named","Reviewed in the United States on November 1, 2024","3.0 out of 5 stars","This is such a cute bike perfect for my toddler, the training wheels make it safe for her and I can take them out, when she is used to riding. Quality is good and very well made, basket in the front is just so adorable and she takes her doll in the basket everyday. Very easy to assemble. I was able to make it in less than 20 minutes, it’s a perfect gift for the Christmas!",5,NA
"82","Bicycle","HILAND Girls Bike for Toddlers and Kids Ages 2-7 Years Old","Oogsterday","Reviewed in the United States on October 25, 2024","","This is a great little bike with so many fun parts. The colors are bright and fun, it has very stylish fenders and basket, and it even has a little handle on the back of the seat for when you are ready to take the training wheels off. It's a great little bike, and a pretty good price for the quality of it.",5,NA
"83","Bicycle","JOYSTAR Kids Bike for Ages 2-12 Years Old Boys Girls","Foshag","Reviewed in the United States on April 19, 2024","5.0 out of 5 stars","I purchased this bike for my son for Christmas, and it has been a hit right out of the box! Here’s why we love it:Easy Assembly: Putting this bike together was a breeze. The instructions were clear, and all the necessary tools were included. I had it ready to go in less than 30 minutes.Great Value: Considering the quality and features, this bike is a steal. It’s well-built and sturdy, perfect for a growing child. I was pleasantly surprised by the reasonable price.Stylish Design: The bike looks awesome! My son loves the color and cool design. It’s definitely an eye-catcher in the neighborhood.Personalization: The best part for my son was the stickers that came with the bike. He was over the moon about customizing his new wheels with his name and some fun decals. It made the bike feel uniquely his.Overall, I highly recommend this bike for any young rider. It’s affordable, easy to set up, and most importantly, it brings a huge smile to my son’s face every time he rides it. A definite winner in our book",5,NA
"84","Bicycle","JOYSTAR Kids Bike for Ages 2-12 Years Old Boys Girls","Perry","Reviewed in the United States on November 2, 2024","","It was great quality, great price and my grandson loved it.",5,NA
"85","Bicycle","JOYSTAR Kids Bike for Ages 2-12 Years Old Boys Girls","Sommer51","Reviewed in the United States on September 6, 2024","Great little first bike","It’s such a show stopper!! My niece wanted a bike for her birthday. Her mom’s request was that it be something not too girly so my nephew could ride it when she out grows it. This shiny bike fit the bill perfectly! We jazzed it up with some lights and fringe and bam! Perfect gift.Shipped in a timely mannerAssembly was easy but beware, there are some sharp pieces of metal. My boy friend cut his hand a few times but with a little sandpaper was able to remedy the problem areas.",5,NA
"86","Bicycle","JOYSTAR Kids Bike for Ages 2-12 Years Old Boys Girls","Sommer51","Reviewed in the United States on July 22, 2024","5.0 out of 5 stars","Assemble was easy and perfect size for my kid but it doesn’t meet my expectations. Bike can’t go backwards or reverse, it cause less excitement to them.",5,NA
"87","Bicycle","JOYSTAR Kids Bike for Ages 2-12 Years Old Boys Girls","Amazon Customer","Reviewed in the United States on December 31, 2023","","I purchased the JOYSTAR Kids Bike for my child, and it has been an excellent choice for introducing them to cycling. The bike's design is both sturdy and stylish, making it appealing to my child while giving me confidence in its safety and durability. The size options are great, allowing for a perfect fit for children of various ages and heights.Assembly was straightforward, with clear instructions. The inclusion of training wheels for the younger ages is a great feature, providing stability for beginners and making the learning process more enjoyable and less intimidating. The bike's performance is smooth, and the adjustable seat and handlebar heights are a great bonus, allowing the bike to grow with my child.Most importantly, my child finds the bike comfortable and fun to ride, which has encouraged more outdoor play and physical activity. The JOYSTAR Kids Bike is an ideal choice for parents looking for a reliable, safe, and enjoyable bike for their children. Highly recommended!",4,NA
"88","Bicycle","JOYSTAR Kids Bike for Ages 2-12 Years Old Boys Girls","Nyfranco","Reviewed in the United States on October 15, 2024","Great little tricycle","I was more than a little disappointed to find that the bike was damaged in multiple places when I went to assemble it. There was no damage to the box, so it could not have happened in transit. Not sure how this made it through quality checks. A replacement has been ordered. I will update this review once it arrives.*Update*Replacement was supposed to be delivered today, but it has been delayed. I understand things happen, but I'd be lying if I said it didn't compound my frustration.*2nd Update*New bike was delivered. Easy enough to assemble. No obvious defects this time. Kiddo loves it. Changed from 1star to a 3star.*Final Update*We're back to 1 star. The front tire is not holding air. I couldn't be more disappointed with the quality of this bike. Fortunately we had a spare tire we pulled from a balance bike that never gets used. We'll see how long that lasts, but I will never buy from this company again. I hope you have better luck than we did.",5,NA
"89","Bicycle","JOYSTAR Kids Bike for Ages 2-12 Years Old Boys Girls","Daniel D.","Reviewed in the United States on November 11, 2024","5.0 out of 5 stars","This company was great to work with. We had some hiccups with the wheels. I was outside the return window. They actually sent me an entire bike! Now that is service! Thank you JoyStar!!!",1,NA
"90","Bicycle","JOYSTAR Kids Bike for Ages 2-12 Years Old Boys Girls","Daniel D.","Reviewed in the United States on September 24, 2024","","Great size for my five year old son (about 40 in tall). He was apprehensive at first sight, because it’s wobbly with training wheels (so they can gradually become more stable), but he quickly got the hang of it!!The price was good, but I think you can get cheaper bikes at wal mart.",1,NA
"91","Bicycle","JOYSTAR Kids Bike for Ages 2-12 Years Old Boys Girls","jennifer","Reviewed in Canada on September 26, 2024","Love this bike!!!","This is the cutest bike for my son, and it comes with letters to put their name on it!!!It was really easy to put together and really good quality",5,NA
"92","Bicycle","JOYSTAR Kids Bike for Ages 2-12 Years Old Boys Girls","Paola /Jacob Longoria","Reviewed in Mexico on September 24, 2023","4.0 out of 5 stars","La bicicleta es bonita y está muy bien pensada para los niños, a continuación resumo puntos destacables de la bicicleta:Positivos- Solo hay que colocar llanta delantera, manubrio, sillín, pedales y rueditas traseras- Las partes que ya están ensambladas traen buen ajuste- Componentes duraderos, asiento, puños, centro americano, etc...- Trae accesorios como reflejantes , rueditas traseras y calcomanías- Freno simple para un niño ya que es de contra pedalDesventajas:- Es pesada- Aunque trae herramientas para su ajuste, es una herramienta muy básica",5,NA
"93","Bicycle","JOYSTAR Kids Bike for Ages 2-12 Years Old Boys Girls","Lauren","Reviewed in Mexico on September 19, 2023","","",5,NA
"94","Bicycle","JOYSTAR Kids Bike for Ages 2-12 Years Old Boys Girls","Lauren","Reviewed in Mexico on January 17, 2022","Assemble was easy but doesn’t meet my expectations.","La bici está padrísima y hasta el momento funciona a la perfección.",5,NA
"95","Bicycle","JOYSTAR Kids Bike for Ages 2-12 Years Old Boys Girls","Azael","Reviewed in Canada on October 23, 2021","5.0 out of 5 stars","",5,NA
"96","Bicycle","JOYSTAR Kids Bike for Ages 2-12 Years Old Boys Girls","Gómez Mario Alberto",NA,"","Mi hijo está feliz con su nueva bici, es un producto de excelente calidad",5,NA
"97","Bicycle","JOYSTAR Kids Bike for Ages 2-12 Years Old Boys Girls","Gabriel L.",NA,"Sturdy, Safe, and Stylish - Ideal for Young Riders","",5,NA
"98","Bicycle","JOYSTAR Kids Bike for Ages 2-12 Years Old Boys Girls","Alex B.",NA,"1.0 out of 5 stars","Easy assembly",5,NA
"99","Bicycle","JOYSTAR Angel Girls Bike for Toddlers and Kids Ages 2-13 Years Old","James","Reviewed in the United States on November 24, 2024","5.0 out of 5 stars","My daughter loves this bike. Originally I got the bike but the tire didn’t fit. I contacted customer service and they sent a new one out the same week. It’s a nice bike. Easy to put together and easy to handle.",5,NA
"100","Bicycle","JOYSTAR Angel Girls Bike for Toddlers and Kids Ages 2-13 Years Old","Rick","Reviewed in the United States on September 20, 2024","","The bike is very nice and my daughter absolutely loves it.  Didn’t take long to set up and my daughter put her favorite stuffed animal in the basket and took off. The 16” appears to be a good fit for her, she’s 6 years old on the small side, she’s 3’8. My only dig is that the bell was missing. Its enough to dock them a star in my mind, the box came to the house and it had been opened. Probably not their fault, maybe it fell out, maybe someone took it, who knows, daughter doesn’t even know it came with one but I’ll end up picking one up somewhere for her. Training wheels seem good, makes the bike very stable, happy with the purchase.",5,NA
"101","Bicycle","JOYSTAR Angel Girls Bike for Toddlers and Kids Ages 2-13 Years Old","Prakash Prasai","Reviewed in the United States on August 5, 2024","Bike Customer Service","I loved the color and size of the bike. It was easy to use and was on perfect condition. The stability was great. The only thing that need to improve is having a user friendly manual. I think the manual was complicated",5,NA
"102","Bicycle","JOYSTAR Angel Girls Bike for Toddlers and Kids Ages 2-13 Years Old","Rachel","Reviewed in the United States on November 9, 2024","5.0 out of 5 stars","Good quality bike. Everything was easy to put together. Great value. Love this bike for my 4 year old niece. Very easy to ride.",4,NA
"103","Bicycle","JOYSTAR Angel Girls Bike for Toddlers and Kids Ages 2-13 Years Old","ron","Reviewed in the United States on November 12, 2024","","We are just buying these bikes for a gift to the Christian Association for kids that are without.  this is a perfect for a four year old girl. Thank you.",5,NA
"104","Bicycle","JOYSTAR Angel Girls Bike for Toddlers and Kids Ages 2-13 Years Old","ron","Reviewed in the United States on October 21, 2024","Nice bike for my 6 year old…","Birthday girl loved her fist bike ever, until a neighbor kid destroyed it. Now it’s out of use. Only rode it for few weeks",5,NA
"105","Bicycle","JOYSTAR Angel Girls Bike for Toddlers and Kids Ages 2-13 Years Old","Bell","Reviewed in the United States on September 15, 2024","5.0 out of 5 stars","This product is pure crap. I assembled it following all instructions but the brakes dont work. The pedals too are very difficult to pedal. My 3yr old is unable to ride it. I took it to a bike repair shop to fix but this product is so cheaply made even the professionals cannot fix it. Camt return as the return window is closed. Also it comes with few missimg parts.",5,NA
"106","Bicycle","JOYSTAR Angel Girls Bike for Toddlers and Kids Ages 2-13 Years Old","Krishna","Reviewed in the United States on August 5, 2024","","Bike was easy to put together. Everything about the bike is super cute like the picture. The handle bars and seat adjust to the perfect height. The tires were not filled with air, so while filling them the inner tube kept twisting out of the tire wall making the tire uneven. It was very difficult to get it adjusted inside again.  Once that was fixed which took a while, the bike rode well and my daughter loves her new bike.",1,NA
"107","Bicycle","JOYSTAR Angel Girls Bike for Toddlers and Kids Ages 2-13 Years Old","Angela","Reviewed in Canada on October 24, 2024","Beautiful bike","Got this as a birthday gift for my granddaughter who loves her new bike.  Her grandpa put it together quite easily.",5,NA
"108","Bicycle","JOYSTAR Angel Girls Bike for Toddlers and Kids Ages 2-13 Years Old","MarthaH","Reviewed in France on September 21, 2024","4.0 out of 5 stars","Pour une enfant de 115cm env.Grand vélo, parfait !(La clef fournie pour le montage est nulle cependant, prévoyez de quoi le monter)",5,NA
"109","Bicycle","JOYSTAR Angel Girls Bike for Toddlers and Kids Ages 2-13 Years Old","CJ","Reviewed in Poland on April 30, 2024","","",5,NA
"110","Bicycle","JOYSTAR Angel Girls Bike for Toddlers and Kids Ages 2-13 Years Old","CJ","Reviewed in Germany on April 29, 2024","Cute","Rowerek super.Instrukcja - brak polskiego.Szkoda tylko, że nie ma błotników i dzwonka.Poza tym wszystko jest ok. Solidnie wykonany.Pomimo tych niedogodności, polecam.",5,NA
"111","Bicycle","JOYSTAR Angel Girls Bike for Toddlers and Kids Ages 2-13 Years Old","marsb","Reviewed in Belgium on April 5, 2024","5.0 out of 5 stars","",5,NA
"112","Bicycle","JOYSTAR Angel Girls Bike for Toddlers and Kids Ages 2-13 Years Old","Martine Chanceline Matchouassi",NA,"","",2,NA
"113","Bicycle","JOYSTAR Angel Girls Bike for Toddlers and Kids Ages 2-13 Years Old","Jacquet jean-jacques",NA,"Beautiful bike","The media could not be loaded.",5,NA
"114","Bicycle","Hiland 20 Inch Kids Mountain Bike for Boys","MICHAEL LESTER","Reviewed in the United States on September 1, 2024","5.0 out of 5 stars","Arrived on time in new condition",5,NA
"115","Bicycle","Hiland 20 Inch Kids Mountain Bike for Boys","Dottie Rester","Reviewed in the United States on February 28, 2024","","I literally saved $80 on this for my son.  He is 4""11"" & 93#.  It had 3 scratches  on it( repaired with a gloss blk paint marker) &1 of the pedals needs to be tapped.  He & myself are very pleased.",5,NA
"116","Bicycle","Hiland 20 Inch Kids Mountain Bike for Boys","George C","Reviewed in the United States on June 25, 2020","QUALITY/CONDITION/CONTENT","This is the first ""Bike-in-a-Box"" that I have ever purchased (Hiland Redeem in Green). All of my bikes have always been purchased from a brick-and-mortar store. Due to COVID, this was my only choice to get my son his present. The item arrived with a hole in side of the box, and the front axle was poking out. Luckily, nothing was damaged. Everything else looked to be intact, and of course there were no instructions. Being the bike mechanic for all the kids in the neighborhood, I didn't need the directions. I agree with all of the other reviewers that this bike needs to be assembled and tuned up from top to bottom.Here is what I experienced: Some parts (stem, wheels, chain) were very tight; the crank was unusually loose and later discovered during a test ride. The stem was so tight, it would not rotate. This had to be fixed before the handlebars were mounted. It was loosened, adjusted, and realigned. Then the handlebars were mounted. While adjusting the cable for the front brakes, the cable loop (which is simply spot welded) broke off. This was easily fixed with a cable tie. Front and rear axles needed to be loosened a bit to rotate freely. I also checked to make sure they were greased (luckily they were). The rear wheel was adjusted so tight, that the chain would most likely snap. I loosen the steel nut on the adjusting bolt (near the cassette) to give the chain a small amount of play. The rear axle pegs were then tightened, and the chain tension rechecked. The rear brake cable was adjusted so that it fed into the clamp from the outside. This allowed for proper clearance between the bare cable and the seat tube. During the test ride, the crank nut loosened to where I was able to spin it with my fingers. The chain wheel was also wobbling. I removed the crank nut completely to get access to the fasteners by the chain wheel. Once every nut on the crank was tightened back up, I rode the bike again. This bike rides fine, and is not too heavy (about 30 lbs.).  The brakes work fine, but the pads are terrible. If I plan to relive my ""Rad"" (the Hal Needham movie) days, I will have to swap the pads for some Kool Stops. I am giving this item four stars because it is essentially a China knock-off of the Mongoose Legion, but it does the job. The price (costs more than a Mongoose!?) is only inflated because of COVID.",4,NA
"117","Bicycle","Hiland 20 Inch Kids Mountain Bike for Boys","George C","Reviewed in the United States on July 1, 2024","5.0 out of 5 stars","This bike was poorly made. I purchased the first time and after putting together realized both wheels (not tires) were warped. This made it impossible to ride because 1) the bike would wobble and 2) the brakes would rub on half the wheel and then not touch when braking on the other half of the wheel.I returned the bike and requested a replacement. The replacement arrived within a week and the wheel problem was correct. I put the bike together and upon airing up the tires realized the back had a leak. I ordered an inner tube for it and replaced it. I pumped up the tire. Immediately the tire had a leak again. I compared the two leaking inner tubes and the leak was in the same place. I removed the tire from the wheel to inspect and discovered that several of the wheel spokes, which are attached to the inner side of the wheel (where the inner tube rests between the wheel and tire) were jagged and sharp, which was puncturing the tube when inflated.Extremely poor quality and unsafe for a child. You’re better off buying an $80 bike at Walmart.",4,NA
"118","Bicycle","Hiland 20 Inch Kids Mountain Bike for Boys","Matthew Carter","Reviewed in the United States on April 3, 2021","","I bought the orange one for my son. He’s 12, 5’7” and 210. He ADORES this bike.  He insisted I write a very positive review. He says it rides smooth and has been riding on it non stop which is crazy, cuz he loves to be on the internet.  He was in the hospital unexpectedly this week and and this arrived a day later.  It just uplifted his spirits so much.  Excellent bike.  THANK YOU!!!!!",1,NA
"119","Bicycle","Hiland 20 Inch Kids Mountain Bike for Boys","Amazon Customer","Reviewed in the United States on November 29, 2020","Bought in a damaged  box","",5,NA
"120","Bicycle","Hiland 20 Inch Kids Mountain Bike for Boys","Joey","Reviewed in Canada on October 23, 2024","4.0 out of 5 stars","The media could not be loaded.",3,NA
"121","Bicycle","Hiland 20 Inch Kids Mountain Bike for Boys","JF","Reviewed in Canada on October 17, 2024","","First and foremost, I should note that you need to know something about bike maintenance....well, actually....you need to know everything about bike maintenance if you're planning on buying this for your child and putting it together yourself. If you don't know how to maintain a bike, I suggest taking it to a bike store to getting it checked. Specifically (based on my experience putting two of these together now), at the very least you should look out for the following issues that I found on either both, or one or the other of the two bikes that I purchased for my kids:1. Brake cables not oiled (unexpected).2. Brake cables not properly adjusted (somewhat expected, but one was really, really off).3. Brake pad adjustments required after installing the front wheel (expected).4. Grease various parts (expected - handle bar joints, seat post. Unexpected - kickstand spring/mechanism).5. Check tightness of brake hand levers (expected, I guess).6. Fully deflate and reposition inner tube inside the tire (unexpected).7. Remove buckle from rear wheel!!! (Yikes - that was totally unexpected - see the video).8. Check every bolt on the bike to ensure reasonable tightness for the purpose (expected, I guess, and there was one loose bolt on the rear wheel, so please do check).9. Oil bike chain and inflate tires (totally expected).In essence, it seems that there is not a great deal of concern about the final stages of manufacturing of these bikes, i.e., the stage where they're basically putting all the parts together. Having said that, the bike design is quite good and suitable for normal bike riding (not for tricks, freestyle, racing, etc.). The manual that came with the bikes was not specific for this model, but was general for several of the models that they sell. It was well-written and generally easy to comprehend. The paintwork, tires, frame construction, and individual components (brake parts, pedals, kick stand, handlebar grips, seat cushion, paint on the rims) are all of good quality for the cost of the bike. I do have a concern about the quality of the rear wheel hub as I'm certain that they are running a little too noisy (suggesting a lack of grease or poor quality components - listen carefully to the lower-pitched, grinding sound in the video - that sound is coming from the wheel hub, not from something rubbing against the rim or tire). I suspect that they will last at least a couple of years so I'm not too concerned about that. It may be that they are meant to be noisy, although the noisy rear hub, combined with the buckle in one of the rear wheels (see video) just makes me wonder again about the final stage of manufacturing of these bikes. OK, overall, not a bad bike for the price, but be prepared to put in some effort to ensure a safe ride for your child or grandchild.Bike size advice: My kids are both nine years old and about 54"" and 52"" tall, and the bikes work well for both of them. I expect that they'll get about one to two years of use out of the bikes. So the 42"" - 56"" recommendation, and 5 - 9 year age group seems reasonable. However, I do think (but am not certain) that the average 5 year old would be a little too small to handle this bike size. For example, I feel that the handlebars would be sitting a little too high for a typical 5 year old, and I also feel that the brake levers would be a little too difficult for a 5 year old's hands to reach comfortably. Again, I stand corrected on this. Worst case scenario, if it is too small you can always store it for later use.  I think the perfect age for this bike would be a seven year old, average-size kid, and would end up getting about 3 years of good use out of it.",5,NA
"122","Bicycle","Hiland 20 Inch Kids Mountain Bike for Boys","Harry","Reviewed in Canada on March 5, 2021","Decent bike acquired during COVID.","Très très bon vélo, il est parfait et léger, bien conçu. C’est t’un bonne achat !",3,NA
"123","Bicycle","Hiland 20 Inch Kids Mountain Bike for Boys","Faye Herr","Reviewed in Canada on April 23, 2023","1.0 out of 5 stars","",5,NA
"124","Bicycle","Hiland 20 Inch Kids Mountain Bike for Boys","Megan","Reviewed in Canada on May 5, 2024","","we had to go out and buy parts to assemble the bike, please remburse us some of the payment to be far we didn't return the bike or we could",5,NA
"125","Bicycle","Hiland 20 Inch Kids Mountain Bike for Boys","TF/RL",NA,"Don’t waste your money and time.","A gift for our 7 yr old grandson. He is thrilled 😄 easy assembly. Sturdy  good quality",3,NA
"126","Bicycle","Hiland 20 Inch Kids Mountain Bike for Boys","TF/RL",NA,"5.0 out of 5 stars","Bought this for my daughter for her 9th birthday. She loves the colour, and it was very easy to assemble!",3,NA
